id,path
838,199 200 201 5
464,92 29 115 116 30 59 15 19
416,13 133 134 56
418,57 133 134 16
793,13 14 15 111 9 10
718,92 29 115 116 95 82 23 23 164 90
955,69 73 163 22 185 180 181 186 23 78 90
794,13 14 15 111 9 11
552,93 94 95 82 23 155
806,31 14 110 14 15 41
805,31 14 110 14 15 40
410,130 22 63 64 66
517,67 22 23 23 152
409,130 22 63 64 65
377,13 14 58 22 23 126
769,13 14 15 111 9 26
541,13 14 45 60 14 15 16
831,32 33 14 15 83
546,31 14 58 85 86 5
406,69 22 22 63 64 65
324,87 88 89 116 30 23 117
873,55 22 23 164 74 150
675,69 22 103 22 81 94 95 89 96
801,43 14 15 111 15 19
212,13 103 104 23 59 98
220,55 22 23 104 19
697,87 88 89 116 95 123
386,62 22 23 128
587,154 22 81 82 16
572,87 88 89 116 30 23 66
943,31 81 215 216 89 116 30 59 98
791,31 81 187 188 89 86 51 54
89,43 14 15 61 46 52
756,43 14 58 22 185 186 5
824,196 197 198 101
113,71 14 15 41
450,146 142 143 16
112,71 14 15 40
495,93 94 95 82 23 128
551,31 14 58 85 88 89 91
972,62 22 185 180 181 186 23 117
597,42 106 107 161 24
536,31 14 45 50 22 81 82 16
547,87 88 89 86 59 9 26
898,32 113 22 208 209 65
92,13 14 45 60 14 15 40
197,13 14 58 22 23 99
333,62 81 118 119 89 96
243,62 22 22 22 29 30 5
474,87 88 89 116 30 23 25
114,71 14 15 16
473,87 88 89 116 30 23 24
51,49 50 51 46 52
505,151 22 29 30 5
52,49 50 51 46 47
650,170 22 23 104 19
787,43 14 45 50 22 81 187 188 89 96
852,31 14 58 22 185 180 181 186 59 98
494,93 94 95 82 23 68
325,87 88 89 116 30 23 53
88,43 14 15 61 54
722,125 88 94 115 116 175 176
456,21 142 143 89 116 30 23 117
153,13 14 15 64 23 51 54
834,97 58 59 15 34 36
772,42 14 15 111 9 26
833,97 58 59 15 34 37
934,32 210 212 115 88 89 91
596,42 106 107 161 90
732,179 180 181 107 108
774,42 14 15 111 9 11
786,93 187 188 82 23 51 54
773,42 14 15 111 9 10
634,13 103 104 23 167
628,62 22 23 167
817,193 194 195 116 30 59 98
545,31 14 45 60 14 58 85 86 5
489,39 113 22 81 118 119 89 96
553,93 94 95 82 23 51 54
322,62 22 29 115 116 30 23 53
620,166 22 23 23 164 74 66
951,92 185 180 181 186 23 78 74 75
412,67 63 14 15 16
283,55 22 23 23 23 23 23 23 65
950,92 185 180 181 186 23 78 74 79
282,55 22 23 23 23 23 23 23 66
78,31 14 58 22 29 30 5
512,31 22 23 68
888,62 22 22 23 114 37
619,166 22 23 23 164 74 79
889,62 22 22 23 114 36
366,92 29 115 116 30 59 9 26
979,31 14 58 185 180 181 201 209 23 114 37
